,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
840,1,24,-17,5,3,48.12600911
841,1,25,-13,5,3,48.10363352
842,1,23,-10,5,3,49.64176118
843,1,25,-11,0,0,48.49717021
844,1,26,-12,5,2,48.33466113
845,1,33,-10,5,3,47.02899158
846,1,26,-12,5,1,49.53445196
847,1,28,-11,5,2,46.63227797
848,1,30,-11,5,3,48.53410721
849,1,20,-19,5,3,45.77038586
850,1,19,-21,4,2,47.53200412
851,1,22,-17,5,3,45.48201859
852,1,15,-22,5,3,46.35028541
853,1,11,-22,5,3,0
854,1,13,-19,5,3,49.64237213
855,1,-6,-16,5,3,48.0581671
856,1,-18,-13,5,3,0
857,1,5,-16,5,3,45.67652941
858,1,7,-22,0,0,48.12303483
859,1,9,-24,0,0,49.2375493
860,1,9,-24,0,0,46.12346888
861,1,13,-19,0,0,48.92581999
862,1,-19,-19,3,1,48.63316417
863,1,15,-15,1,0,48.50997031
864,1,14,-22,5,3,49.00050461
865,1,12,-24,4,1,45.68147361
